Sample_ID,Category,Bins,Contig_ID,Matched_Species,Abbreviated_Gene_Name,Counts,VFDB_ID,VFDB_ID,Percentage of identical matches, Alignment length,Number of mismatches,Number of gap openings,Start of alignment in query,End of alignment in query,Start of alignment in subject, End of alignment in subject,Expected value,Bit score,Protein_ID,Protein_Function,,,,
ERR7015390,Hospital_sewage,ERR7015390_bin.25,xx4532,Tolumonas auensis DSM 9187 (taxid 595494),tapT,3,VFG038464(gb,WP_011707389),82.3,344,61,0,4567,5598,1,344,3.79E-187,568,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR7015390,Hospital_sewage,ERR7015390_bin.26,xx4532,Tolumonas auensis DSM 9187 (taxid 595494),tapT,3,VFG038464(gb,WP_011707389),82.3,344,61,0,4567,5598,1,344,3.79E-187,568,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR3569143,Hospital_sewage,ERR3569143_bin.5,xx85,Acinetobacter sp. 10FS3-1 (taxid 2563897),katA,2,VFG037035(gb,WP_002255636),82.2,500,89,0,26420,27919,5,504,4.99E-286,869,gb|WP_002255636,(katA) catalase [KatA (VF0454) - Stress survival (VFC0282)] [Neisseria meningitidis alpha14],,,,
ERR3928899,Hospital_sewage,ERR3928899_bin.10,xx1616,Acinetobacter sp. LUNF3 (taxid 2925837),gspE2,4,VFG050781(gb,WP_001020905.1),82.2,585,104,0,11007,9253,1,585,0,978,gb|WP_001020905.1,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF],,,,
ERR7015327,Hospital_sewage,ERR7015327_bin.19,xx583,Acinetobacter towneri (taxid 202956),gspE2,8,VFG050781(gb,WP_001020905.1),82.2,585,104,0,18856,17102,1,585,0,979,gb|WP_001020905.1,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF],,,,
ERR7015357,Hospital_sewage,ERR7015357_bin.64,xx347,Pseudomonas sp. Ost2 (taxid 2678260),groEL,8,VFG012103(gb,WP_003514589),82.2,269,48,0,808,2,1,269,4.11E-131,426,gb|WP_003514589,(groEL) chaperonin GroEL [GroEL (VF0594) - Adherence (VFC0001)] [Clostridium thermocellum ATCC 27405],,,,
ERR7015366,Hospital_sewage,ERR7015366_bin.61,xx2181,Acinetobacter towneri (taxid 202956),lpsB,1,VFG037777(gb,WP_000867091),82.2,366,65,0,3672,2575,1,366,2.42E-199,612,gb|WP_000867091,(lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,,,
ERR7015368,Hospital_sewage,ERR7015368_bin.68,xx10166,Bacteroidales (taxid 171549),tuf,14,VFG016490(gb,NP_975163),82.2,101,18,0,304,2,1,101,6.81E-50,182,gb|NP_975163,(tuf) elongation factor Tu [EF-Tu (VF0877) - Adherence (VFC0001)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],,,,
ERR7015392,Hospital_sewage,ERR7015392_bin.35,xx391,Acinetobacter towneri (taxid 202956),lpsB,1,VFG037777(gb,WP_000867091),82.2,366,65,0,2608,1511,1,366,8.31E-199,612,gb|WP_000867091,(lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,,,
ERR7015403,Hospital_sewage,ERR7015403_bin.34,xx991,Lactococcus lactis subsp. lactis IO-1 (taxid 1046624),rfbB,1,VFG006022(gb,WP_002947383),82.2,348,61,1,1046,3,1,347,1.62E-193,595,gb|WP_002947383,(rfbB) dTDP-glucose 4 6-dehydratase [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus LMD-9] ,,,,
ERR3928894,Hospital_sewage,ERR3928894_bin.17,xx1854,Mycolicibacterium phocaicum (taxid 319706),pknG,7,VFG008415(gb,WP_015304468),82.1,424,76,0,11915,10644,328,751,9.86E-219,685,gb|WP_015304468,(pknG) serine/threonine-protein kinase PknG [Protein kinase G (VF0805) - Immune modulation (VFC0258)] [Mycobacterium smegmatis JS623],,,,
ERR7015358,Hospital_sewage,ERR7015358_bin.44,xx23197,Phycicoccus endophyticus (taxid 1690220),tuf,23,VFG016490(gb,NP_975163),82.1,39,7,0,2484,2600,188,226,6.88E-11,65.1,gb|NP_975163,(tuf) elongation factor Tu [EF-Tu (VF0877) - Adherence (VFC0001)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],,,,
ERR7015377,Hospital_sewage,ERR7015377_bin.21,xx13545,Streptococcus infantarius (taxid 102684),SAK_RS06335,16,VFG006042(gb,WP_001222601),82.1,301,54,0,2835,1933,1,301,4.86E-170,503,gb|WP_001222601,(SAK_RS06335) LysR family transcriptional regulator [Capsule (VF0274) - Immune modulation (VFC0258)] [Streptococcus agalactiae A909],,,,
ERR7015386,Hospital_sewage,ERR7015386_bin.5,xx9362,Sphingomonas nostoxanthinifaciens (taxid 2872652),katA,3,VFG037041(gb,WP_014581728),82.1,498,89,0,2372,879,4,501,3.17e-309,880,gb|WP_014581728,(katA) catalase [KatA (VF0454) - Stress survival (VFC0282)] [Neisseria meningitidis M01-240355],,,,
ERR3928903,Hospital_sewage,ERR3928903_bin.8,xx3308,Escherichia coli O25b:H4-ST131 (taxid 941322),kdsA,6,VFG013466(gb,WP_005654784),82,283,51,0,1099,251,1,283,1.81E-152,473,gb|WP_005654784,(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP],,,,
ERR7015320,Hospital_sewage,ERR7015320_bin.49,xx34,unclassified Streptomyces (taxid 2593676),groEL2,4,VFG043550(gb,NP_214954),82,545,92,3,132613,130982,1,540,2.84E-268,822,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
ERR7015334,Hospital_sewage,ERR7015334_bin.37,xx12635,Clostridium formicaceticum (taxid 1497),tufA,10,VFG046459(gb,WP_004287053),82,150,26,1,2838,3287,1,149,5.09E-75,253,gb|WP_004287053,(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella philomiragia subsp. philomiragia ATCC 25017],,,,
ERR7015370,Hospital_sewage,ERR7015370_bin.7,xx3275,Acinetobacter towneri (taxid 202956),lpsB,1,VFG037777(gb,WP_000867091),82,366,66,0,5893,4796,1,366,9.54E-199,610,gb|WP_000867091,(lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],,,,
ERR7015387,Hospital_sewage,ERR7015387_bin.52,xx1760,Escherichia coli (taxid 562),kdsA,2,VFG013466(gb,WP_005654784),82,283,51,0,11629,12477,1,283,5.34E-152,473,gb|WP_005654784,(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae 86-028NP],,,,
ERR7015391,Hospital_sewage,ERR7015391_bin.48,xx2916,Thiocapsa bogorovii (taxid 521689),pilT,4,VFG001223(gb,NP_249086),82,344,62,0,560,1591,1,344,4.84E-182,561,gb|NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
ERR3928886,Hospital_sewage,ERR3928886_bin.12,xx106,Pseudomonas alcaligenes (taxid 43263),mucD,4,VFG014961(gb,WP_003245464),81.9,474,85,1,28812,27394,1,474,1.09E-243,746,gb|WP_003245464,(mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas mendocina ymp],,,,
ERR3928902,Hospital_sewage,ERR3928902_bin.25,xx884,Pseudomonas alcaligenes (taxid 43263),PFL_RS09460,2,VFG043482(gb,WP_011060196),81.9,116,21,0,21735,21388,208,323,4.38E-51,186,gb|WP_011060196,(PFL_RS09460) OmpA family protein [OprF (VF0931) - Adherence (VFC0001)] [Pseudomonas fluorescens Pf-5],,,,
ERR3928902,Hospital_sewage,ERR3928902_bin.25,xx4190,Pseudomonas alcaligenes (taxid 43263),alg8,1,VFG014767(gb,WP_162865005),81.9,493,89,0,3667,5145,2,494,3.26E-273,814,gb|WP_162865005,(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf-5],,,,
ERR7015318,Hospital_sewage,ERR7015318_bin.8,xx1436,Achromobacter sp. AONIH1 (taxid 1758194),alcC,1,VFG044119(gb,WP_010930939),81.9,618,112,0,3365,5218,1,618,0,1056,gb|WP_010930939,(alcC) alcaligin siderophore biosynthesis protein AlcC [Alcaligin (VF0688) - Nutritional/Metabolic factor (VFC0272)] [Bordetella pertussis Tohama I],,,,
ERR7015357,Hospital_sewage,ERR7015357_bin.16,xx858,Bacteroides eggerthii (taxid 28111),cps4L,2,VFG001376(gb,WP_000695335),81.9,392,71,0,12966,14141,3,394,6.38E-216,662,gb|WP_000695335,(cps4L) capsular polysaccharide biosynthesis protein Cps4L [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4],,,,
ERR7015367,Hospital_sewage,ERR7015367_bin.29,xx14,Pseudomonas putida HB3267 (taxid 1215088),chpA,2,VFG014068(gb,WP_044488903),81.9,1754,314,2,139958,134697,6,1756,0,2725,gb|WP_044488903,(chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas entomophila L48],,,,
ERR7015375,Hospital_sewage,ERR7015375_bin.28,xx2148,Escherichia coli O157:H16 (taxid 930406),espX4,1,VFG034866(gb,WP_000900547),81.9,526,95,0,5053,6630,1,526,1.63E-257,786,gb|WP_000900547,(espX4) Type III secretion system effector EspX4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],,,,
ERR7015385,Hospital_sewage,ERR7015385_bin.47,xx900,Ferribacterium limneticum (taxid 76259),katA,3,VFG037041(gb,WP_014581728),81.9,498,90,0,7976,9469,4,501,8.05E-289,876,gb|WP_014581728,(katA) catalase [KatA (VF0454) - Stress survival (VFC0282)] [Neisseria meningitidis M01-240355],,,,
ERR3569138,Hospital_sewage,ERR3569138_bin.14,xx121,Serratia liquefaciens ATCC 27592 (taxid 1346614),rmlB,1,VFG007659(gb,WP_011261022),81.8,351,64,0,34519,35571,2,352,1.07E-197,609,gb|WP_011261022,(rmlB) dTDP-glucose 4 6-dehydratase [Capsular polysaccharide (VF0624) - Immune modulation (VFC0258)] [Vibrio fischeri ES114] ,,,,
ERR3928895,Hospital_sewage,ERR3928895_bin.50,xx5937,Aeromonas caviae (taxid 648),csrA,1,VFG010906(gb,WP_011213314),81.8,55,10,0,5014,5178,1,55,4.08E-24,97.1,gb|WP_011213314,(csrA) carbon storage regulator CsrA [CsrA (VF0261) - Regulation (VFC0301)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],,,,
ERR7015316,Hospital_sewage,ERR7015316_bin.31,xx473,Francisella orientalis (taxid 299583),cps4L,2,VFG001376(gb,WP_000695335),81.8,391,71,0,4630,5802,3,393,1.28E-216,665,gb|WP_000695335,(cps4L) capsular polysaccharide biosynthesis protein Cps4L [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4],,,,
ERR7015362,Hospital_sewage,ERR7015362_bin.33,xx2326,Mycolicibacterium sp. YH-1 (taxid 2908837),icl2,1,VFG030879(gb,WP_015307358),81.8,752,134,1,260,2506,15,766,0,1245,gb|WP_015307358,(icl2) isocitrate lyase ICL2 [Trehalose-recycling ABC transporter (VF0842) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis JS623],,,,
ERR7015376,Hospital_sewage,ERR7015376_bin.43,xx3063,Aeromonas caviae (taxid 648),csrA,2,VFG010906(gb,WP_011213314),81.8,55,10,0,7369,7533,1,55,5.94E-24,97.1,gb|WP_011213314,(csrA) carbon storage regulator CsrA [CsrA (VF0261) - Regulation (VFC0301)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],,,,
ERR7015377,Hospital_sewage,ERR7015377_bin.24,xx1494,Shewanella sediminis HAW-EB3 (taxid 425104),fliM,4,VFG038655(gb,WP_011705279),81.8,336,59,1,2872,3879,1,334,7.49E-179,553,gb|WP_011705279,(fliM) flagellar motor switch protein FliM [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119],,,,
ERR7015389,Hospital_sewage,ERR7015389_bin.49,xx1005,Aeromonas caviae (taxid 648),csrA,1,VFG010906(gb,WP_011213314),81.8,55,10,0,13573,13737,1,55,1.05E-23,97.1,gb|WP_011213314,(csrA) carbon storage regulator CsrA [CsrA (VF0261) - Regulation (VFC0301)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],,,,
ERR3928854,Hospital_sewage,ERR3928854_bin.6,xx1043,Bradyrhizobium sp. CB3481 (taxid 3039158),tufA,7,VFG046458(gb,WP_003024794),81.7,126,23,0,379,2,1,126,3.15E-62,219,gb|WP_003024794,(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella novicida U112],,,,
ERR3928889,Hospital_sewage,ERR3928889_bin.29,xx7296,Pseudomonas sp. GCEP-101 (taxid 2974552),motD,1,VFG014721(gb,WP_003153720),81.7,262,47,1,1,786,9,269,1.1E-139,425,gb|WP_003153720,(motD) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7],,,,
ERR3928894,Hospital_sewage,ERR3928894_bin.17,xx696,Mycolicibacterium phocaicum (taxid 319706),prrB,1,VFG009850(gb,WP_011782154),81.7,443,81,0,6890,8218,4,446,2.91E-229,703,gb|WP_011782154,(prrB) HAMP domain-containing histidine kinase [PrrA/B (VF0823) - Regulation (VFC0301)] [Mycobacterium vanbaalenii PYR-1],,,,
ERR3928899,Hospital_sewage,ERR3928899_bin.10,xx2071,Acinetobacter sp. LUNF3 (taxid 2925837),lpxL,3,VFG037768(gb,WP_000078879),81.7,311,57,0,8922,9854,1,311,2.88E-175,541,gb|WP_000078879,(lpxL) LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii D1279779],,,,
ERR7015336,Hospital_sewage,ERR7015336_bin.29,xx1516,Tolumonas auensis DSM 9187 (taxid 595494),tapT,3,VFG038464(gb,WP_011707389),81.7,344,63,0,10254,9223,1,344,1.53E-183,566,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR7015337,Hospital_sewage,ERR7015337_bin.42,xx836,Tolumonas auensis DSM 9187 (taxid 595494),tapT,1,VFG038464(gb,WP_011707389),81.7,344,63,0,6829,7860,1,344,1.53E-183,566,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR7015338,Hospital_sewage,ERR7015338_bin.4,xx1268,Tolumonas auensis DSM 9187 (taxid 595494),tapT,2,VFG038464(gb,WP_011707389),81.7,344,63,0,6684,7715,1,344,1.31E-183,566,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR7015342,Hospital_sewage,ERR7015342_bin.47,xx4080,Pseudomonas sp. CMR5c (taxid 658630),waaG,2,VFG000139(gb,NP_253697),81.7,371,68,0,2890,1778,1,371,1.71E-199,612,gb|NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],,,,
ERR7015347,Hospital_sewage,ERR7015347_bin.20,xx314,Pseudomonas guangdongensis (taxid 1245526),waaG,1,VFG000139(gb,NP_253697),81.7,371,68,0,2885,1773,1,371,1.41E-198,612,gb|NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],,,,
ERR7015361,Hospital_sewage,ERR7015361_bin.25,xx52,Acinetobacter sp. F9 (taxid 2853158),gmd,4,VFG026325(gb,WP_009889299),81.7,345,63,0,18267,17233,1,345,5.27E-188,582,gb|WP_009889299,(gmd) GDP-mannose 4 6-dehydratase [Capsule I (VF0436) - Immune modulation (VFC0258)] [Burkholderia thailandensis E264] ,,,,
ERR7015362,Hospital_sewage,ERR7015362_bin.33,xx1222,Mycolicibacterium anyangense (taxid 1431246),cyp125,6,VFG030888(gb,WP_085976294),81.7,409,75,0,17892,19118,10,418,1.11E-231,709,gb|WP_085976294,(cyp125) cytochrome P450 [Cyp125 (VF0843) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium sp. JLS],,,,
ERR7015376,Hospital_sewage,ERR7015376_bin.43,xx2519,Aeromonas caviae (taxid 648),fur,3,VFG000478(gb,NP_459678),81.7,142,26,0,3796,4221,1,142,1.44E-75,248,gb|NP_459678,(fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
ERR7015392,Hospital_sewage,ERR7015392_bin.9,xx7117,Tolumonas auensis DSM 9187 (taxid 595494),tapT,2,VFG038464(gb,WP_011707389),81.7,344,63,0,2858,3889,1,344,9.57E-190,566,gb|WP_011707389,(tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119],,,,
ERR7015397,Hospital_sewage,ERR7015397_bin.26,xx3624,Acinetobacter johnsonii XBB1 (taxid 1242245),rfbB,2,VFG037923(gb,WP_000699387),81.7,344,63,0,1402,2433,1,344,1.32E-192,591,gb|WP_000699387,(rfbB) dTDP-glucose 4 6-dehydratase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1] ,,,,
ERR7015397,Hospital_sewage,ERR7015397_bin.26,xx16090,Acinetobacter baumannii (taxid 470),ABBFA_RS17120,1,VFG037911(gb,WP_000721147),81.7,624,114,0,1616,3487,1,624,0,1011,gb|WP_000721147,(ABBFA_RS17120) polysaccharide biosynthesis protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB307-0294],,,,
ERR7015397,Hospital_sewage,ERR7015397_bin.31,xx16828,Streptococcus parasuis (taxid 1501662),tig/ropA,2,VFG018661(gb,WP_011999924),81.7,427,78,0,1292,12,1,427,4.31E-229,661,gb|WP_011999924,(tig/ropA) trigger factor [Trigger factor (VF1056) - Stress survival (VFC0282)] [Streptococcus gordonii str. Challis substr. CH1],,,,
ERR7015399,Hospital_sewage,ERR7015399_bin.24,xx3751,Bacilli (taxid 91061),clpP,3,VFG000077(gb,NP_465991),81.7,197,36,0,367,957,1,197,8.31E-103,325,gb|NP_465991,(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074) - Stress survival (VFC0282)] [Listeria monocytogenes EGD-e],,,,
ERR3928887,Hospital_sewage,ERR3928887_bin.27,xx10164,Achromobacter xylosoxidans A8 (taxid 762376),pagP,1,VFG011228(gb,WP_082011711),81.6,49,9,0,1521,1375,146,194,1.19E-20,89.7,gb|WP_082011711,(pagP) lipid IV(A) palmitoyltransferase PagP [LPS-modifying enzyme (VF0684) - Immune modulation (VFC0258)] [Bordetella avium 197N],,,,
ERR3928888,Hospital_sewage,ERR3928888_bin.24,xx3307,Pseudomonas citronellolis (taxid 53408),waaA,2,VFG000141(gb,NP_253675),81.6,424,78,0,7574,8845,1,424,3.11E-225,686,gb|NP_253675,(waaA) lipopolysaccharide core biosynthesis protein WaaP [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],,,,
ERR3928902,Hospital_sewage,ERR3928902_bin.25,xx9180,Pseudomonas alcaligenes (taxid 43263),mucD,8,VFG014961(gb,WP_003245464),81.6,474,86,1,2170,3588,1,474,6.13E-259,748,gb|WP_003245464,(mucD) serine protease MucD precursor [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas mendocina ymp],,,,
ERR7015315,Hospital_sewage,ERR7015315_bin.1,xx3295,unclassified Pseudomonas (taxid 196821),tapW,1,VFG038473(gb,WP_011898593),81.6,353,65,0,5937,6995,1,353,1.89E-183,563,gb|WP_011898593,(tapW) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas salmonicida subsp. salmonicida A449],,,,
ERR7015327,Hospital_sewage,ERR7015327_bin.19,xx1221,Acinetobacter towneri (taxid 202956),tufA,13,VFG046459(gb,WP_004287053),81.6,228,40,2,21811,22494,1,226,1.14E-111,363,gb|WP_004287053,(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella philomiragia subsp. philomiragia ATCC 25017],,,,
ERR7015392,Hospital_sewage,ERR7015392_bin.25,xx5826,Pseudomonas sp. B11D7D (taxid 2735906),pilU,1,VFG013912(gb,WP_044389985),81.6,332,61,0,4520,5515,1,332,6.12E-173,529,gb|WP_044389985,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas syringae pv. tomato str. DC3000],,,,
ERR3569143,Hospital_sewage,ERR3569143_bin.5,xx359,Acinetobacter sp. TTH0-4 (taxid 1646498),gspE2,1,VFG050781(gb,WP_001020905.1),81.5,585,108,0,5296,7050,1,585,0,970,gb|WP_001020905.1,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF],,,,
ERR3569144,Hospital_sewage,ERR3569144_bin.19,xx2710,Pseudomonas putida (taxid 303),pilT,1,VFG013908(gb,WP_011914970),81.5,216,40,0,5543,6190,1,216,3.2E-112,360,gb|WP_011914970,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas stutzeri A1501],,,,
ERR3928888,Hospital_sewage,ERR3928888_bin.24,xx8179,Pseudomonas citronellolis (taxid 53408),PFL_RS09460,3,VFG043482(gb,WP_011060196),81.5,119,22,0,3542,3186,207,325,5.32E-54,191,gb|WP_011060196,(PFL_RS09460) OmpA family protein [OprF (VF0931) - Adherence (VFC0001)] [Pseudomonas fluorescens Pf-5],,,,
ERR3928901,Hospital_sewage,ERR3928901_bin.6,xx1840,Rhodococcus (taxid 1827),ndk,3,VFG031508(gb,WP_008255201),81.5,135,25,0,5032,4628,1,135,2.67E-65,218,gb|WP_008255201,(ndk) nucleoside-diphosphate kinase [Nucleoside diphosphate kinase (VF0851) - Immune modulation (VFC0258)] [Mycobacterium yongonense 05-1390],,,,
ERR3928902,Hospital_sewage,ERR3928902_bin.42,xx167,Lactococcus lactis subsp. lactis IO-1 (taxid 1046624),plr/gapA,9,VFG005353(gb,WP_000260656),81.5,336,62,0,56260,55253,1,336,9.2E-175,543,gb|WP_000260656,(plr/gapA) type I glyceraldehyde-3-phosphate dehydrogenase [Streptococcal plasmin receptor/GAPDH (VF1042) - Adherence (VFC0001)] [Streptococcus agalactiae A909],,,,
ERR3928903,Hospital_sewage,ERR3928903_bin.3,xx5418,Hartmannibacter diazotrophicus (taxid 1482074),tufA,9,VFG046458(gb,WP_003024794),81.5,81,15,0,4776,4534,314,394,4.32E-34,136,gb|WP_003024794,(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella novicida U112],,,,
ERR7015334,Hospital_sewage,ERR7015334_bin.39,xx4622,Limnochorda pilosa (taxid 1555112),tuf,16,VFG016490(gb,NP_975163),81.5,92,17,0,277,2,1,92,1.3E-42,161,gb|NP_975163,(tuf) elongation factor Tu [EF-Tu (VF0877) - Adherence (VFC0001)] [Mycoplasma mycoides subsp. mycoides SC str. PG1],,,,
ERR7015336,Hospital_sewage,ERR7015336_bin.25,xx8655,Lactobacillales (taxid 186826),eno,19,VFG018662(gb,WP_012130507),81.5,92,17,0,5042,4767,332,423,1.66E-37,147,gb|WP_012130507,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus gordonii str. Challis substr. CH1],,,,
ERR7015342,Hospital_sewage,ERR7015342_bin.47,xx1129,Pseudomonas guangdongensis (taxid 1245526),rpoN,6,VFG042736(gb,NP_253152),81.5,497,89,2,9061,7580,1,497,2.72E-247,757,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
ERR7015347,Hospital_sewage,ERR7015347_bin.20,xx61,Pseudomonas guangdongensis (taxid 1245526),rpoN,4,VFG042736(gb,NP_253152),81.5,497,89,2,9011,7530,1,497,1.34E-246,757,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
ERR7015373,Hospital_sewage,ERR7015373_bin.16,xx681,Pseudomonas guangdongensis (taxid 1245526),rpoN,3,VFG042736(gb,NP_253152),81.5,497,89,2,9067,7586,1,497,2.96E-247,757,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
ERR7015403,Hospital_sewage,ERR7015403_bin.34,xx2297,Lactococcus lactis subsp. lactis IO-1 (taxid 1046624),plr/gapA,3,VFG005353(gb,WP_000260656),81.5,336,62,0,4314,3307,1,336,1.44E-175,543,gb|WP_000260656,(plr/gapA) type I glyceraldehyde-3-phosphate dehydrogenase [Streptococcal plasmin receptor/GAPDH (VF1042) - Adherence (VFC0001)] [Streptococcus agalactiae A909],,,,
ERR3569153,Hospital_sewage,ERR3569153_bin.15,xx311,Acinetobacter sp. TTH0-4 (taxid 1646498),gspE2,1,VFG050781(gb,WP_001020905.1),81.4,585,109,0,10860,9106,1,585,1.12e-319,969,gb|WP_001020905.1,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF],,,,
